id,month,day,hour,latitude,longitude,sea_surface_temp
8887536,7,27,21,5,-179.9,
19839100,3,25,5.55,30.25,-144.46,18.7
2915168,6,28,22.5,-32.6,63.29,18.8
6924908,10,28,7,30.23,-88.03,
5539506,1,17,22.83,36.47,173.41,16.4
2097391,8,3,17.83,-24.78,-38.24,23.5
14327883,8,10,1.67,33.7,-39.69,27.2
2225115,4,7,7.17,25.2,-41.64,23.1
16989832,11,30,6,48.7,-123.5,
16752044,11,23,5.9,-17.73,-139.44,27.9
13222429,5,7,2.95,17.72,124.55,30.3
765123,11,24,17.8,21,-156.4,24.9
18961846,8,29,0.5,32.5,-117.4,20.9
17961848,2,29,5,39.4,-124,8.8
9410133,6,13,13.47,39.9,171.55,13
1394562,2,12,5,28.6,-79.6,26
10972286,5,30,16,52,-6.4,
13596683,12,18,8,29.13,-83.03,
4700790,10,22,16.7,-12.4,-99.11,22.3
18601968,7,18,19,42.5,-81.2,25.8
19390714,10,11,10.83,44.6,-124.5,10.8
8593169,6,18,17,45.1,-86.9,
10968910,9,30,14.38,8.53,-173.44,28.1
10867805,12,26,20.83,81.85,-144.64,
3458930,5,14,1,32.57,-117.13,
13020758,12,1,0.94,7.73,-122.47,27.5
16400887,10,12,18,63.45,-1.35,9.5
6600981,11,19,19.43,21.14,137.13,27
14437330,10,13,6.83,-51.64,-10.73,
19145507,10,4,9,-28.5,-47.36,20.5
7324673,1,10,5,42.9,9.5,13.9
920453,6,28,19,4.85,137.26,29.3
14245511,5,7,18,51.69,-6.7,9.9
9264565,5,8,20,35.17,-120.74,
17333761,12,10,11,14.6,-56.2,27.4
18009541,8,30,9,56.4,-5.5,
6120524,12,4,7,27.58,-97.22,
7851164,1,26,14.5,29,-94.9,16.4
4146436,9,5,16.5,27.91,-82.43,28.9
1899384,5,28,23,35.7,-121.9,10.6
10494374,9,15,20,44.5,-63.4,17.6
19625801,10,19,13,58.02,-29.07,10.3
13255855,2,8,3.75,33.9,-118.6,14.6
12439640,3,13,16,28.19,-82.79,23.9
352284,8,11,9.83,-50.44,-144.79,8.9
6114535,6,4,23,35.26,-165.89,19.4
1248932,1,8,17,48.4,-133.9,7.8
15528416,5,16,11.75,15.85,124.61,30.5
1206689,8,7,6.82,36.67,-54.49,27.4
1661370,4,21,11,52.33,-45.46,6.8
1159795,12,5,7,-33.9,155.1,24
5601061,7,19,8,51.4,-128.8,11.9
10921704,9,28,9.63,20.66,-22.94,26.4
6363281,7,11,3,4.86,137.26,29.5
11244176,7,7,23,44.2,-57.1,15.1
9350346,1,11,5.92,15.32,-22.59,23.1
13084227,9,3,0.85,9.3,-170.46,27.9
11863569,5,26,19,57.5,11.6,13
4814864,5,25,2.83,57.9,-154.3,6.3
12528736,5,16,20,38.4,3.3,18.7
19568367,7,17,13.88,41.1,-72.7,23.6
16729374,12,22,5.83,-37.06,47.21,17.6
6052166,2,2,2.87,19.56,175.32,26.8
17749841,8,22,22,48.4,-133.9,15.3
9878095,2,27,9,-75.34,169.02,
9718280,12,22,20,-44.84,127.71,11.7
8740374,1,23,10.52,34.61,-143.61,17
16524878,2,16,8.7,36.26,-168.47,14.3
18321984,12,9,11,38.5,-47.8,
9643808,7,20,2.4,9.92,-163.93,27.3
16726597,7,22,18.25,28.71,-122.49,18.4
4623521,7,19,0,36.4,-3.3,20.9
16903359,5,27,0,51.35,-37.07,11
9880870,12,27,9,47.27,-91.25,
9387722,8,12,17,30.68,-30.96,25.6
10260800,4,8,11,15.1,-95,32
5583697,11,18,6,64.3,7.8,10.3
11584069,9,18,2,20.55,-94.71,30.4
14185092,8,5,6.83,40.4,-73.7,
19584668,10,17,14,53.95,-43.01,9.4
1097768,11,3,23.02,35.17,-120.74,
1062971,6,2,9,49.4,-126.2,
8005349,10,31,14,28.19,-82.79,
5402308,7,13,18.08,-8.72,172.27,29.1
16406003,12,12,22,-18.8,109.27,25.5
4877519,8,27,13,-27.94,-30.88,21.1
7262155,10,8,3.7,70.9,-165.2,
5585338,5,18,1,29.8,-83.6,
18705996,7,21,4,-9.91,-9.97,
3064405,2,2,7,17.97,-66.76,27.8
7290903,11,9,9,1.97,-170.05,29.2
12570627,5,17,0.5,36.8,-76.3,
2375896,8,12,21,-33.48,-166.56,15.9
9619505,1,19,0,28.8,-86,
5525113,12,16,23.6,27.6,-80.2,23.8
10535120,2,16,2.5,-43.11,70.66,15
11973267,12,30,20.4,18.4,-67.3,
11236055,12,7,20,-6.03,-10,25.1
5609227,6,19,21.73,23.38,154.09,27.8
3371733,7,12,23.15,-19.94,-85.43,20.1
3018517,6,1,21,39.11,-23.54,17.8
4885797,12,27,6.83,47.3,-124.7,10.5
18053794,7,1,15.83,-8.35,-28.3,27.2
7659083,6,20,2.18,26.54,-88.85,28.4
9325595,5,10,20,41.76,-81.28,
8381877,5,12,16,0,0.02,29
15947067,4,29,18.17,10.43,-21.89,24.1
11588195,10,18,2,0.01,-35.01,27.1
9439684,2,13,23,51.6,-5.1,8.6
18138048,9,4,22,12.46,-49.29,29
11384522,10,12,20.03,36.81,-121.79,
9621700,7,19,1,30.34,-88.51,
6015452,2,1,7.83,14.8,-51,
13246377,4,7,17,29.2,-88.2,23.6
5580058,2,18,1,32.5,-118,15
6276287,10,9,1,40.11,-26.74,20.5
3192561,8,6,1.43,35.88,-173.1,24.3
8380888,5,12,21.67,-9.37,142.79,
15688419,9,21,6.6,17.27,-34.26,27.7
16506914,4,15,8,60.7,-2.6,
1546161,9,17,12,58.3,-134.6,
17528423,10,16,14.17,14.17,82.95,29.5
8426104,7,13,20.17,41.31,-72.08,
13527769,6,16,22.7,40.8,-124.3,10.1
17971480,12,29,3.52,25.49,-37.94,23.4
5371709,10,12,15.02,43.76,-42.78,21
1213193,7,7,13.4,-23.38,-81.72,19.2
8659030,5,20,4.5,28.2,-89.2,
13287275,1,9,7.25,27.89,-63.62,22.6
8547971,12,17,21.33,40.24,-47.52,
7682521,2,21,16,35.21,-75.7,11.7
12813408,7,25,12,66,-53.9,
3850001,4,26,13.5,34.16,-68.22,19.7
19785509,6,23,0,-41.2,146.4,11.5
3149461,10,5,7,50.06,-144.9,11.5
18681892,2,20,11,40.14,-74.75,5.3
10883478,8,27,4.33,40.88,-56.7,27.2
18138877,5,4,9.83,47.4,-124.7,
11007744,5,31,5,56.9,-154.25,
4357051,8,11,20,18.22,-67.16,31
11117878,9,4,2.67,-20.22,93.02,
11968961,4,30,18.67,-21.97,-28.18,26.8
13949384,9,29,12.77,24.46,-161.76,26
7347058,8,11,4.75,-54.85,47.38,
17548976,4,16,17.83,-27.13,40.7,26.5
14002015,1,31,13.17,18.04,-49.02,25.4
8753279,10,23,3.35,1.36,-31.8,27.3
12956733,4,29,16,63.1,20.3,1.9
14613382,9,18,18,47.5,-8.4,17.7
459243,10,14,23.42,47.3,-122.7,
14843518,2,26,20,37.3,-41.09,18.3
299045,1,10,8.1,-7.27,-160.68,27.9
8936141,2,29,9,63.17,-21.12,8.1
14436935,11,13,20.5,39.09,-75.44,
7692084,6,21,6,73.11,-137.1,
17395756,2,12,6.67,-46.28,-147.55,14.9
7018152,8,1,15.92,-11.95,165.84,28.1
3647662,10,20,12,48.5,-6.7,17.1
120032,8,4,18.5,-27.05,-113.58,20
4686079,10,21,6,-15.7,10.1,
13625729,2,19,15.17,-48.15,73.84,6.7
18235385,12,7,7.32,43.8,-124.6,12.2
3770220,7,24,5.5,-30.74,40.24,20.2
9118530,12,4,23.77,36.3,-122.1,15
13823820,10,25,18,41.64,-71.34,
15979859,8,30,8,7.87,136.5,29.5
19193038,5,5,1,-41.3,174.8,13.5
1997881,7,31,22.33,48.3,-123.2,
12369539,5,11,7,35.8,-75.55,21.6
19159869,9,4,8,74.6,-91.4,
15309389,9,9,5,57.3,-133.6,
19524796,3,16,17,-24.26,69.13,26.2
14253346,5,8,7.27,1.82,93.14,30.1
1117635,1,4,4,58.3,0,
12918981,1,28,3.33,37.6,-76.3,
4431946,7,13,10.47,21.01,150.1,29.6
7327428,3,10,22,46.2,-60.2,
10070306,5,2,19,44.9,-80.6,3.9
11230139,11,7,3,51.4,-128.8,6.5
9332022,3,10,16.17,39.47,-178.36,11.7
19308179,8,9,7.33,35.42,-163.78,24.9
10245906,9,8,5,-28.13,90.6,19.7
4865894,5,27,12,39.81,-75.41,21.6
17996664,4,30,18.17,-40.15,10.95,11.5
2725607,10,22,17,17.59,-61.82,29.2
15740607,4,22,8.17,-48,86.54,
9229537,2,7,17.68,-15.81,-107.36,25.3
15369705,11,11,4,-16.7,-151.1,29.4
16925052,11,28,14.25,28.2,-89.2,
19670467,5,20,18.83,32.5,-79.1,
4566171,6,18,22.17,-15.77,-134.81,27.1
6251236,3,8,15.38,37.57,-58.39,15
1677153,4,21,14.17,37.34,-170.91,14.7
11938574,3,29,2,-34.39,79.03,19.3
7139348,2,4,14.07,43.2,-70.4,5.7
188315,11,6,6.22,39.22,-37.98,20
14802482,10,24,20.83,42.3,-70.7,12.9
8605927,7,19,17.38,-5.19,-171.8,29.1
4497797,6,15,15,44,-86.6,
6810441,8,25,22,39.38,147.02,25.1
15493244,3,15,10.47,58.71,-32.38,5.5
1015461,10,1,12,-38.65,39.12,16.1
15464471,4,14,6,13.1,49.3,26
14703055,4,21,19,36.9,-75.7,
5167579,2,5,20,59.6,-151.42,
2169600,3,6,2,83.84,-41.26,
17096732,7,3,9.95,56.63,-20.38,12.5
11400669,11,12,1.62,-12.14,6.06,22
6631482,6,19,6,41.81,-71.4,20.4
9102193,11,3,8,45.1,-87.59,
5095571,6,3,22,34.01,-118.5,19.6
16944470,9,28,0,-35,174.1,
9792545,11,24,18.3,59.8,24.15,8.8
18615064,2,18,2,19.2,-96.1,
19339283,2,10,13.83,-28.39,-101.13,24.4
3333183,3,10,4,29.1,-87.3,22.9
7836985,6,26,22.17,-40.75,-4.01,11.3
5214255,6,7,0.7,34.2,-119.4,14.3
12433082,8,13,1.87,30.05,173.93,27.3
1717000,8,22,21,46.9,-91.9,12.6
3526736,10,16,22,51.1,1.8,14.9
8392128,8,12,22.35,30.7,-81.3,25.5
2829994,10,26,0.65,34.2,-119.4,18
12941781,3,29,9.8,-40.85,-28.13,16.8
4603203,1,19,13.17,-48,81.08,6.3
17169535,3,5,16,-45.84,110.86,12.4
19767168,2,23,21,-71.07,-105.08,
16972914,9,29,17,71.5,-164.1,2
2485587,2,15,5,38.65,-21.21,15.9
5102180,3,3,20,57.6,1.1,
6482676,10,15,4.55,32.7,-117.4,20.2
3133412,2,4,19,37.89,-122.45,
10823838,3,25,17,-47.97,100.88,7.9
16152534,2,4,18,43.01,-82.42,
19903413,11,27,13,53.9,8.7,7.2
3664696,4,21,2.33,-39.19,68.71,15.8
746198,3,23,1,33.7,-126.1,16
14526853,5,16,23,-46.39,62.8,10.3
15261118,2,8,10.33,15.39,-18.76,20.2
10039474,4,1,16,-34.94,76.98,20.7
673665,2,21,5,21.4,-86.6,26
18805302,12,24,17,67.88,-1.95,6.3
12668251,3,20,6,60.6,1.6,
6869604,6,27,18.67,-52.87,29.55,
2465826,6,15,8.33,32.87,-117.26,
15984210,12,30,11.43,15.8,-19.33,24.6
1173214,3,6,12,20.1,-30.1,21.7
13929624,1,28,12.07,34.3,-119.8,13.7
18059521,6,1,15.83,15,-67.5,
10128074,2,4,23,59,-3.3,
17070463,4,2,10.5,44.12,164.16,4
9868243,8,27,1,42.01,-61.52,23.4
17547992,10,16,19,44.5,-67.1,
19172444,7,5,5.78,-4.33,-171.23,29.1
15110560,5,3,8.48,27.5,-83.7,
12541787,10,16,21.33,29.2,152.33,26.8
11029868,7,1,8.32,26.58,-85.14,28.6
6433050,3,13,18,50,-0.6,10.2
16703518,11,21,10,40.81,-73.77,9.2
14643940,8,19,4.83,44,-86.6,
19085172,4,2,17.75,42.5,-31.4,
14376808,10,11,14.67,44,-86.6,
11264348,1,8,23.8,25.2,159.4,26
5673697,9,21,17.1,9.52,-163.88,28
9473844,12,15,10.1,-2.43,-39.47,27.3
15200495,12,6,10.83,39.4,-124,13.4
14819116,12,25,7,0.03,-179.93,
1765219,8,24,2.23,8.73,-168.11,28
14958704,6,29,14,2.04,-110.04,
17410912,5,12,1.67,-7.4,97.35,29.4
1316919,6,10,20,7.93,-38.02,27.5
556274,2,17,12,30.42,-87.83,
15586434,9,18,12,85.2,136.28,
17063517,10,2,5.67,47,-88.4,15.3
509284,8,16,9.5,-19.55,-35.93,24.1
14701631,1,21,23.07,42.5,-70.6,6.3
2987334,5,31,18.33,40.89,-170.84,12.5
161761,7,5,18.83,-41.06,39.71,12.4
12596310,6,18,6.85,37.8,-122.8,10.6
2039063,12,2,15.22,32.18,-134.1,19.7
8908230,3,28,21.12,-61.4,-52.6,0.3
19578426,5,17,0,44.2,-149.9,9
16111930,6,3,11.83,43.6,-77.4,11.4
9944843,9,29,20,-9.5,147.1,26.3
10033488,7,1,17,53.8,-128.8,10.7
1055615,5,2,11,38.06,-122.04,17.3
19349741,10,10,11.17,25.88,-48.22,27.3
127117,10,4,8,53.6,-131.1,11
10484277,12,15,7,-8.03,-170.05,
5861928,4,27,12,-42.82,-37.47,12.3
3329040,10,10,0,31.9,133.1,27
13959835,8,29,16.83,-19.08,155.92,24.4
1818985,11,25,9.17,18.3,-64.8,
12043190,11,1,11,-15.03,-137.8,27.1
19884749,3,27,11,48.65,-35.07,
15191592,4,6,21.95,-46.73,33.34,9.3
15261583,2,8,2,64.1,-22.9,
7740593,3,23,12.47,33.2,-117.4,13.1
5164936,3,5,9,30.65,-88.06,17.3
19626574,1,19,2.92,-18.32,-109.58,25.9
15422586,10,13,7.43,-12.71,179.09,28.7
14113685,7,3,17,46.2,-60.2,
11359850,8,11,5,48.67,-161.46,11.1
11852228,12,26,6.5,-55.41,-158.83,5.5
18932482,4,28,2,15.2,123.3,29.4
245654,5,8,11.83,-38.59,13.3,18.9
12635083,10,19,18,28.2,-88.5,
1784824,1,24,5,34.6,-76.5,
17532603,8,16,22.42,21.7,-158.1,25.6
19704927,5,21,6,38.06,-122.26,
6174367,12,6,17.11,-23.45,152.14,25.5
15100107,5,3,0.84,48.8,-30.62,11.9
18628600,8,19,16,41.06,-22.77,20.6
14886921,9,27,2.7,-47.66,-42.61,8.2
2230691,12,7,22,25.08,-81.1,
10687441,9,21,16.88,41.1,-72.7,21.8
17778446,2,23,13,39.9,-41.34,16.9
15032545,12,1,2,42.36,-71.05,6.9
3117080,7,4,17.17,37,-76,
8840223,10,26,21.77,-11.43,5.57,21.4
2367155,5,12,22.42,-9.57,-22.08,27.3
6880524,9,27,9.75,30.01,-41.7,25
9615224,3,19,0,43.3,-124.4,
13258121,12,8,0.85,-25.87,-129.08,25.1
5378108,12,12,3.65,-14.2,-121.49,26.1
7810713,11,25,11,59.3,1.5,
3134558,3,4,6.17,27.21,-42.48,22.8
4088062,5,3,16,41.9,-124.4,10.9
1064980,7,2,16.83,-49.9,4.96,
1221475,2,7,20,28.19,-82.79,21.9
2422971,4,13,3.05,31.45,-118.16,15.7
11446332,8,14,10,40.55,-18.73,21.3
17054409,2,1,7.67,26.61,-76.48,22.8
11738104,2,22,20,28.5,-80.2,23.5
10755800,2,23,7,34.16,-77.85,
12919404,6,28,17,43.39,-87.87,
3003731,3,31,9.33,-40.6,134.45,16.3
16586993,5,18,20.43,33.6,-118.3,17.7
5888637,4,27,11,-53.17,-70.91,
10181313,9,6,20.57,66.95,-54.8,6.7
12903316,4,27,4,49.1,-2.4,10.9
10478767,10,15,18.95,47.8,-122.8,
11288433,4,9,13,48.1,-123,
883936,9,27,20,53.9,-166.5,10.1
17102349,4,3,20,27.3,-84.2,25.2
4815206,9,25,12,46.83,-87.73,
1690897,10,21,1,37.2,5.6,23.1
14944443,12,29,5,38.78,-75.12,5.9
5947694,5,29,12.67,14.89,-61.11,26.6
16943354,1,28,23,35,-121,13.8
3006506,10,1,12.67,38.8,-77,
3637997,4,20,0.67,48.72,-3.96,11.1
16803861,7,24,0,61.13,-146.36,10.7
19971430,10,29,6,43.1,4.8,13.3
11419140,8,13,8.05,-11.47,179.42,28.3
14500826,10,15,4,19.1,-104.4,
12798974,5,24,7,53.3,-4.6,
1537008,1,17,16.25,13.4,144.8,28.3
18350623,11,10,11,50.76,-19.59,13
12093969,6,3,0.02,18.03,89.54,30.1
17382964,6,11,22,61.1,-146.7,
11007409,12,31,23,55.06,-162.33,3.9
8674281,2,21,21,-26.71,-155.47,24.4
12463016,11,14,2,28.93,-95.3,19
11545934,1,17,8.17,48.72,-3.96,10.2
18044142,6,1,0,41.64,-71.34,
9154298,2,5,15.25,-14.35,165.94,28.6
10474185,7,14,18,-32.7,49.76,18
2671531,2,21,8.02,-37.29,139.69,15.5
18259590,4,7,7,42.47,-82.88,
1709154,5,22,6,53.9,-3.6,
18997633,4,30,13,60.6,-152.1,
16542584,5,16,15,36.9,-75.7,
4830258,9,26,14.07,-40.88,-15.91,11.6
10936156,11,29,6.3,37.8,-122.6,14
18475309,1,14,5,34.7,-76.67,10.9
1723967,1,22,6,-36.5,46.8,
13334770,7,10,20.67,44.64,170.44,11
3450942,12,14,11.67,22.2,-47.74,25.5
8017585,10,1,9.17,-58.11,-50.86,
3858741,1,26,0,-1.1,80.58,29
8151204,10,5,2.38,30.7,-81.3,27
17488575,5,15,11,26,-173.9,25.4
6036658,2,1,22,24.6,-146.1,23
13844930,10,26,6,-34.76,-160.93,16
17231830,10,7,21.83,52.1,-161.19,9
10424694,3,13,2,51.6,-5.1,8.7
19451932,2,13,14.5,28.2,-89.2,
10954374,12,29,14,55.54,-39.04,6.3
17306916,6,9,17.5,38.8,-77,
10143159,9,4,15.83,48.3,-123.2,
15660239,5,20,18.67,69.82,17.71,5.7
6709587,1,22,1.17,-62.71,-74.91,3.2
13261937,9,8,14.93,12.53,151.74,30.2
13788953,2,24,1.48,46.2,-124.1,8
6790698,5,24,22,59.7,1.6,
10420720,11,13,0.95,-42.45,88.76,11.7
17452721,8,13,0,39.31,-75.38,28
11478476,6,15,3.85,25.97,-73.52,27.5
14785357,9,24,2.48,27.12,-87.81,28.6
9392735,3,12,3,54,6.6,
4081022,1,3,1.17,47.01,-163.36,6.8
7724234,10,22,22,61.35,-26.13,9.5
12393543,5,12,5,62.53,-2.45,7.9
8788174,5,24,18,42.36,-71.05,14.2
16345669,10,10,22,36.82,-121.74,
15300166,2,9,8.33,-30.3,85.23,22.4
19158929,11,4,12,43,-138.3,15
3337003,9,11,8,64.41,-31.35,10.1
2849871,6,26,6,-0.03,146.99,29.7
6008009,5,31,17,-15.06,-128.2,27.3
7295984,1,9,3.57,46.1,-124.7,9.6
12263042,2,8,10,42.35,-79.6,
6768063,3,24,13.67,-37.17,-119.6,18.5
8144605,2,5,0.48,-63.1,-52.49,0.5
9310800,12,10,3.5,56.93,-168.52,3.6
14631068,12,19,0,46.49,-84.63,
14759075,9,23,15,41.05,-71.96,19.7
14778446,8,24,4.53,-17.58,-88.24,20
6391360,11,12,3.07,42.5,-70.6,10.9
18264709,10,8,3.58,5.65,131.3,28.9
17104884,6,3,3,32.03,-80.9,
1296399,6,9,0,57.9,-32.6,9.2
12351528,9,11,3.47,27.75,-124.88,19.1
2747236,12,23,14.67,34.5,-120.8,13.8
10678786,4,21,7.17,-31.49,-97.38,20.6
11867063,10,26,14,53.6,1.5,
17762366,10,23,17.17,51.29,-140.26,10.1
7366543,4,11,17,45.5,-73.5,
18100554,4,3,6,38.57,-76.07,13.7
9774442,8,24,19.3,-1.59,-175.07,29.2
728220,7,23,17.78,18.77,127.06,29.9
13448914,2,14,22.87,36.3,-75.6,8.7
14581152,1,18,9,-8.09,95.08,28.7
10995347,4,30,3,15.53,121.98,30
19543506,3,16,21,37.25,-76.33,
18421497,10,12,10.17,-29.27,88.01,18.5
10755779,9,23,5,57.2,2.1,
9902544,1,28,9,43.27,-77.63,
12026160,12,1,19,-38.3,16.8,
4111297,11,4,6.07,33.32,-48.59,24
1366667,9,12,19.8,-11.64,-8.99,22.2
14745888,3,23,23.92,-27.92,-129.66,24.4
10499949,5,15,6,-34.3,-25.1,16
8030344,11,1,13,74.92,11.61,5.2
14063015,8,2,2.07,7.56,-165.55,27.7
14984165,10,30,17.53,56.39,-160.12,
824264,4,26,23.18,33,-117.3,16.3
8288486,9,9,4.28,36.53,-17.45,23.4
5871384,1,27,5.17,36.03,-58.75,19.8
3417256,11,13,17,46.21,-123.77,12.6
787000,10,24,9,58.97,-135.22,
5346411,8,11,8.17,35.96,-62.86,27.3
1409487,3,13,7,43,6.9,14.7
8399449,3,12,5,57.3,-133.6,
5191454,9,6,21,63.3,-171.27,3.2
11783875,11,24,12,25.73,-80.16,
6660383,9,20,12,48.1,-122.7,10.3
17595869,12,18,7.88,59.7,-152,4.3
19856,11,1,4,-9.2,78.8,29.4
17465650,6,14,3.95,-20,-84.1,21.2
12700105,5,21,12,19.2,-96.1,
7533781,1,16,16.17,-29.35,2.86,22.5
10249198,7,8,3.75,41.02,-49.93,19.3
9888856,1,27,22.85,30.7,-81.3,16
15240175,6,7,3,42,9.7,
16368917,9,11,2,58.3,0,
7995641,5,31,14.83,33.41,-68.71,22.3
6171032,10,5,3.83,39.4,-124,14.1
17435053,7,13,1,44.7,-63.6,
6435338,8,13,3.83,25.9,-89.6,
13473300,4,14,10,11.49,-37.97,25.2
762707,12,24,12.18,34.71,-60.34,20.7
4492592,11,15,0,-4.3,114.5,28
2413398,3,13,2.33,-41.9,132.4,15
17371847,11,11,14.5,-10.6,-24.29,
19232877,1,7,14.5,-48.19,36.07,5.6
17014278,10,31,5,50.2,-0.9,14.6
15395149,1,12,12,-22.97,-97.45,23.1
18101651,11,3,22,-31.16,-22.24,19.4
4007164,2,1,6.67,-44.84,115.52,12.8
16445882,1,13,21.95,48.1,-123.4,7.6
13938112,7,28,18.83,53.9,-160.8,
2544594,5,17,18,53.6,8.6,15.5
1044040,9,2,12.2,48.8,-126,13.5
12814398,12,25,23.33,-34.35,109.66,19.7
1994345,5,31,6,38.9,17.4,
550778,7,17,6,45.6,-61.4,
17408851,1,12,7.22,-16.94,-122.14,26
14856760,2,26,18,-2.9,90,27.5
2159971,10,5,20,39,-25.73,20.9
13872128,2,26,18,42.36,-87.81,
3651101,4,20,3,44.98,153.61,
1515514,2,16,6,30.06,-84.29,
17300967,2,9,17,49.7,-0.4,9.7
10805622,7,25,19.33,-34.38,-3.23,17
12434006,5,13,1,27.58,-97.22,
4629904,3,19,5,67.58,-164.07,
396775,8,13,2.28,56.28,-23.7,15
14148093,8,4,11.67,-28.02,-172.43,19.9
7880652,1,27,15.33,22.71,-72.34,25.2
1594200,7,19,6.4,-7.3,-175.98,29.4
18177231,11,5,13,41.58,-70.53,
7341994,10,11,14.37,36.94,-18.18,22.9
5791500,12,24,12,37.51,-122.21,10.9
8365502,4,11,5.83,21.6,-58.7,25.9
653471,1,20,7,32.4,-119.5,14.7
17475422,11,14,18,0.01,156.03,30.4
11217129,5,7,22.98,46.2,-124.1,13.1
11890868,11,27,17,33.6,31.9,
12389788,7,12,10.83,-29.46,59.29,21.7
16776327,6,23,14,21.31,-157.87,26.2
12168102,4,5,21,-14.06,98.9,28.5
5663936,1,21,10.53,-42.92,174.62,15.8
5632380,8,20,4.97,-14.05,170.37,27.4
11114020,3,4,4.97,-41.14,-31.38,17.1
1597660,3,19,13.8,-22.1,-161.81,27.1
13602220,11,18,6,11.3,-21.8,29
2305286,9,10,20.5,-20.66,158.88,22.6
12082429,3,3,13.8,-26.49,86.09,23.6
3984209,6,30,6,-15.75,158.27,27.7
19155517,7,4,2.5,-2.63,-37.38,27.6
4239997,7,8,2,-14.62,119.83,26.1
2061241,5,2,7.17,35.02,-31.45,19.2
1171214,11,6,1,63.96,-0.26,9.1
1176258,1,6,4.33,20.99,-60.9,26
7663497,7,20,5,48.46,-122.47,
7384181,1,12,13,34.1,-43,18.7
9465348,12,14,4,19.7,-74.1,29
17560844,5,17,8.2,32.7,-117.4,18.6
121592,9,4,10,44.11,-51.75,20.6
691307,2,22,18.17,14.89,-61.11,25.9
591550,10,18,12,57.2,0.8,10.5
16006374,7,30,4.92,41.7,-81.7,
19762438,9,23,17,-27.99,105.85,20
5631604,11,20,0.17,54.17,-134.09,9.1
4945588,2,29,23.83,32,-69.6,21
9674695,3,21,21.35,-11.39,174.78,29.8
9304652,1,9,3,58.3,-134.41,
15266392,6,8,4,41.98,-80.56,
1624045,4,19,2,27.8,-97,25
3652320,4,20,3,20.02,-37.86,23.7
2821125,5,25,15,62.5,-17.6,
16957023,1,29,20,29.79,-84.88,
1689824,7,21,13.5,-10.77,159.48,27.9
10258493,3,8,12.4,40.3,-124.7,8.4
12583004,10,18,17.88,11.4,126.47,28.6
15835183,6,25,11,60.2,-146.8,10.4
7524022,8,16,5,44.02,-83.54,
1888682,1,27,0,39.5,-46.3,18
5796238,2,25,2.33,-46.12,155.87,15.8
3999501,10,31,18,42.12,7.24,18.3
16248082,5,7,8.83,28.5,-80.2,24.8
12911187,9,28,21,26.07,-74.78,29
12904377,1,28,5.73,38.68,-17.05,16.3
8422319,2,13,15,-33.9,18.4,
19644092,7,19,8,40.47,-74.01,28.4
4595583,5,18,13.5,30.67,-76.52,25.8
10096108,7,3,0,-13.9,127.2,23.3
17338970,11,10,23.67,83.65,35.15,
13954910,10,29,0,-41.2,146.4,13.2
11982011,4,30,3,20.22,-52.33,25.5
2040865,12,2,6.68,-9.99,2.79,23.3
14940608,9,28,4,50.4,0,16.2
2280436,11,9,11.17,48.73,161.41,
3742577,2,23,7.17,21.89,-44.76,23.9
6378149,2,12,20.06,32.67,-9.72,16.2
2641731,10,20,2.37,13.26,-170.92,28.5
686156,11,21,15,50.4,0,13.3
7045022,11,2,13,-42.21,76.88,11.7
14113864,9,3,16,47.18,-88.24,
12129280,11,4,19.65,35.57,170.1,20.6
16041981,7,1,11,30.71,-88.04,30.9
5179343,11,6,16,56.4,-5.5,
12397109,8,12,7.17,-32.44,-12.96,17.5
15607632,6,18,19,47.5,-8.4,14.6
10581132,9,18,3.5,26.52,-35.45,27.1
17941238,3,28,12,58.4,0.2,
6330987,6,10,6,41.64,-71.34,
10064258,2,2,5,37.54,-76.02,
897516,6,28,19.48,27.24,153.79,27.9
11194082,6,6,7,51.7,-32.7,12.5
4480862,8,15,6.33,36.8,-76.3,
16754202,2,23,2,-39.23,154.68,19.8
10449815,6,14,8,62.63,-20.11,10.3
16843602,9,25,6,-9.91,-9.98,23.1
16351110,2,10,10,41.81,-71.4,5.7
4951320,11,29,4,35.41,-25.01,19.6
12859603,4,26,13,-56.41,-64.65,5
831531,4,26,17.83,17.5,-152.4,23.3
19999549,11,30,13,36.18,-75.75,
2620776,8,19,12,58.97,-135.22,
5097657,8,3,6.22,20.8,-157,26.1
13016227,5,31,8,-1.99,-95.18,25.5
14816634,3,25,11.03,-21.93,-120.38,27.9
5693221,5,21,3.17,-33.57,97.98,18.5
6088090,5,3,13.83,-4.87,-19.37,27.7
12511158,5,16,13.17,46.49,-151.85,7.4
199410,6,7,18.33,-43.67,-31.61,9.2
14869711,6,26,12,30.03,-90.11,29.4
19772692,6,23,23,17.96,-66.24,
14990993,9,30,0,55,-57.1,
2844029,5,26,21.83,21.6,-58.6,
18309124,9,9,1,50.05,-144.89,13.1
15752254,3,23,6.68,33.66,175.94,17.5
15808792,8,24,14,55.56,-45.74,12.1
19488973,9,14,10.4,71.5,-164.1,0.1
7980215,4,30,9,34.6,-76.5,
10816590,9,25,17,-7.99,-124.99,25.5
4795503,8,25,13,59.96,-58.07,9.1
17048958,12,1,20,-0.01,89.82,28.6
10016937,11,1,20.8,27.72,-35.19,25.2
18819366,6,24,8,51.9,1.3,
18323086,3,9,14,-46.75,-133.53,
17261417,9,8,7.83,30.1,-87.6,
